z/z1,x/D,Run,Avg_udefect,z/z2,RMS_udefect,z/z2,RMS_wdefect,z/z2,RSS_uwdefect,z/z2,tke_defect
2.949686771,6,4,-0.449123992,1.849096144,0.172685162,1.849096144,0.195643871,1.849096144,0.042830931,3.310579667,0.040613869
3.230609321,6,4,-0.51214971,2.025200539,0.146018357,2.025200539,0.145126929,2.025200539,0.004375342,3.625872968,0.033043787
3.441301233,6,4,-0.515662584,2.157278835,0.112268198,2.157278835,0.104720501,2.157278835,-0.00300242,3.862342945,0.025535968
0.041768187,8,4,0.943520743,0.026430321,0.523839421,0.026430321,0.469327531,0.026430321,0.151394396,0.042302377,0.45578286
0.069613644,8,4,0.917186979,0.044050535,0.485764302,0.044050535,0.545673135,0.044050535,0.175314377,0.070503962,0.461555125
0.097459102,8,4,0.999999597,0.061670749,0.456590674,0.061670749,0.484885635,0.061670749,0.207660342,0.098705547,0.413420123
0.12530456,8,4,0.924053079,0.079290963,0.501249999,0.079290963,0.61527872,0.079290963,0.261558657,0.126907132,0.524468318
0.167072746,8,4,0.973375389,0.105721283,0.507653795,0.105721283,0.592537256,0.105721283,0.169579003,0.16920951,0.522246092
0.208840933,8,4,0.95964801,0.132151604,0.627669266,0.132151604,0.705954697,0.132151604,0.468368678,0.211511887,0.556883248
0.278454577,8,4,0.898500992,0.176202139,0.641829604,0.176202139,0.784613849,0.176202139,0.436485689,0.282015849,0.680590169
0.348068221,8,4,0.90397979,0.220252674,0.685698486,0.220252674,0.812636584,0.220252674,0.57213112,0.352519812,0.738330664
0.417681866,8,4,0.885809769,0.264303209,0.724045435,0.264303209,0.814666774,0.264303209,0.520178427,0.423023774,0.753021901
0.48729551,8,4,0.845117587,0.308353743,0.759780667,0.308353743,0.819977086,0.308353743,0.700497434,0.493527736,0.736138382
0.556909154,8,4,0.800566428,0.352404278,0.862195499,0.352404278,1.00000062,0.352404278,0.952852691,0.564031699,0.922609161
0.626522798,8,4,0.718251896,0.396454813,0.925056816,0.396454813,0.961779223,0.396454813,0.990267404,0.634535661,0.913550149
0.696136443,8,4,0.714765995,0.440505348,0.938950186,0.440505348,0.992777693,0.440505348,1.000000285,0.705039623,0.890707189
0.835363731,8,4,0.644760071,0.528606417,0.989375447,0.528606417,0.907797484,0.528606417,0.930245001,0.846047548,0.940050539
0.97459102,8,4,0.513733792,0.616707487,1.000000041,0.616707487,0.929703385,0.616707487,0.853710553,0.987055473,0.915967804
1.113818308,8,4,0.438490208,0.704808556,0.987352067,0.704808556,0.807119369,0.704808556,0.894555555,1.128063397,1
1.253045597,8,4,0.264924413,0.792909626,0.93921935,0.792909626,0.868910534,0.792909626,0.863152732,1.269071322,0.833284847
1.392272885,8,4,0.136775548,0.881010695,0.876874166,0.881010695,0.82549196,0.881010695,0.73861644,1.410079246,0.714611728
1.531500174,8,4,0.045037141,0.969111765,0.846062553,0.969111765,0.764259026,0.969111765,0.54323946,1.551087171,0.640213321
1.809954751,8,4,-0.168780333,1.145313904,0.604639467,1.145313904,0.53934233,1.145313904,0.296594444,1.83310302,0.371006842
2.088409328,8,4,-0.320456912,1.321516043,0.408126249,1.321516043,0.394940558,1.321516043,0.146232844,2.11511887,0.171929887
2.366863905,8,4,-0.39187878,1.497718182,0.319071315,1.497718182,0.284417709,1.497718182,0.073318022,2.397134719,0.090497822
2.645318482,8,4,-0.475090208,1.673920321,0.288483338,1.673920321,0.255499499,1.673920321,0.012543763,2.679150568,0.09220768
2.92377306,8,4,-0.471368828,1.85012246,0.169357114,1.85012246,0.153412804,1.85012246,0.032293915,2.961166418,0.054347363
3.202227637,8,4,-0.467138089,2.0263246,0.12364977,2.0263246,0.08673324,2.0263246,0.017679861,3.243182267,0.029767226
3.411068569,8,4,-0.479003612,2.158476204,0.103404536,2.158476204,0.076953065,2.158476204,0.002640303,3.454694154,0.02511687
0.03534693,10,4,0.861842037,0.023479139,0.57596542,0.023479139,0.468635396,0.023479139,0.060950116,0.038364643,0.478759987
0.05891155,10,4,0.865119765,0.039131898,0.568714006,0.039131898,0.538433397,0.039131898,0.113818722,0.063941072,0.476378777
0.08247617,10,4,0.972212598,0.054784657,0.675970002,0.054784657,0.529625009,0.054784657,0.253049015,0.089517501,0.55031302
0.10604079,10,4,0.957931049,0.070437416,0.60418613,0.070437416,0.570202298,0.070437416,0.212530096,0.115093929,0.518692482
0.14138772,10,4,0.958582746,0.093916555,0.5218218,0.093916555,0.606915111,0.093916555,0.295909358,0.153458573,0.480644771
0.176734651,10,4,0.981256404,0.117395694,0.578425915,0.117395694,0.688750688,0.117395694,0.307090476,0.191823216,0.494844923
0.235646201,10,4,0.954234381,0.156527592,0.567617253,0.156527592,0.714048355,0.156527592,0.374757633,0.255764288,0.536080048
0.294557751,10,4,1.000004529,0.19565949,0.611801349,0.19565949,0.76468693,0.19565949,0.395684409,0.31970536,0.569691633
0.353469301,10,4,0.938693451,0.234791388,0.721370777,0.234791388,0.780351901,0.234791388,0.540262583,0.383646431,0.600663999
0.412380851,10,4,0.971200354,0.273923286,0.7508878,0.273923286,0.817064578,0.273923286,0.522678268,0.447587503,0.662970606
0.471292402,10,4,0.948668008,0.313055184,0.788582735,0.313055184,0.841111287,0.313055184,0.556987261,0.511528575,0.640987769
0.530203952,10,4,0.903009719,0.352187082,0.794565548,0.352187082,0.929700223,0.352187082,0.708306314,0.575469647,0.724325657
0.589115502,10,4,0.925813293,0.39131898,0.856459631,0.39131898,0.999998833,0.39131898,0.885090422,0.639410719,0.776948169
0.706938602,10,4,0.870799306,0.469582776,0.911139195,0.469582776,0.961819051,0.469582776,0.893520485,0.767292863,0.793418474
0.824761703,10,4,0.729843471,0.547846572,0.950587648,0.547846572,0.970236929,0.547846572,0.970439366,0.895175007,0.822371058
0.942584803,10,4,0.570264618,0.626110368,0.990841827,0.626110368,0.953788691,0.626110368,0.99999959,1.023057151,1
1.060407904,10,4,0.426071559,0.704374164,1.000000078,0.704374164,0.893427243,0.704374164,0.925488902,1.150939294,0.763433181
1.178231004,10,4,0.249854273,0.78263796,0.971326808,0.78263796,0.769893884,0.78263796,0.825694879,1.278821438,0.68796738
1.296054104,10,4,0.157075839,0.860901755,0.966587732,0.860901755,0.875180448,0.860901755,0.77574084,1.406703582,0.678517706
1.531700305,10,4,-0.075333513,1.017429347,0.697850665,1.017429347,0.716831831,1.017429347,0.465454931,1.66246787,0.435649878
1.767346506,10,4,-0.320865999,1.173956939,0.505309592,1.173956939,0.553762818,1.173956939,0.235381227,1.918232157,0.277502189
2.002992707,10,4,-0.456831579,1.330484531,0.38440313,1.330484531,0.420644494,1.330484531,0.125984493,2.173996445,0.16758095
2.238638908,10,4,-0.487085307,1.487012123,0.34661556,1.487012123,0.310057548,1.487012123,0.088548961,2.429760733,0.128977057
2.474285108,10,4,-0.557640702,1.643539715,0.27715766,1.643539715,0.227250198,1.643539715,0.055372189,2.68552502,0.086866546
2.709931309,10,4,-0.632306931,1.800067307,0.196787976,1.800067307,0.147734974,1.800067307,0.040154335,2.941289308,0.050957148
2.88666596,10,4,-0.667039479,1.917463001,0.166460064,1.917463001,0.103327953,1.917463001,0.015909703,3.133112523,0.042967052
0.033534166,12,4,0.489776109,0.020674969,0.590832883,0.020674969,0.425754057,0.020674969,0.143871493,0.036059859,0.577324649
0.055890276,12,4,0.605849555,0.034458281,0.551230238,0.034458281,0.474933168,0.034458281,0.222452804,0.060099766,0.583750158
0.078246387,12,4,0.60192639,0.048241594,0.580733558,0.048241594,0.491431184,0.048241594,0.208926576,0.084139672,0.624413092
0.100602497,12,4,0.75844632,0.062024906,0.547311777,0.062024906,0.563262699,0.062024906,0.22547236,0.108179578,0.589644611
0.134136663,12,4,0.773748937,0.082699875,0.59127465,0.082699875,0.569289163,0.082699875,0.237621476,0.144239437,0.634566522
0.167670829,12,4,0.892403954,0.103374844,0.51999524,0.103374844,0.586412789,0.103374844,0.255891183,0.180299297,0.526285154
0.223561105,12,4,0.830613841,0.137833125,0.575290929,0.137833125,0.651527281,0.137833125,0.370414138,0.240399062,0.642101694
0.279451381,12,4,0.866847333,0.172291407,0.671783587,0.172291407,0.764241756,0.172291407,0.453932268,0.300498828,0.751589819
0.335341657,12,4,0.788804275,0.206749688,0.702037347,0.206749688,0.824255453,0.206749688,0.404271938,0.360598594,0.771059369
0.391231933,12,4,0.875145755,0.24120797,0.737447442,0.24120797,0.835528563,0.24120797,0.645008508,0.420698359,0.828518641
0.44712221,12,4,0.892847482,0.275666251,0.729825437,0.275666251,0.969179277,0.275666251,0.67315518,0.480798125,0.881445066
0.503012486,12,4,0.843885563,0.310124532,0.763329183,0.310124532,0.948216133,0.310124532,0.721100077,0.54089789,0.85455456
0.558902762,12,4,0.866933168,0.344582814,0.808059336,0.344582814,0.955362979,0.344582814,0.842294494,0.600997656,0.906944965
0.670683315,12,4,0.826330766,0.413499376,0.852637891,0.413499376,0.929761224,0.413499376,0.893838845,0.721197187,0.883458506
0.782463867,12,4,0.758467254,0.482415939,0.935506444,0.482415939,0.999998587,0.482415939,0.908026842,0.841396719,0.9968472
0.894244419,12,4,0.665633028,0.551332502,0.967621803,0.551332502,0.997816144,0.551332502,1.000000355,0.96159625,0.967829046
1.006024972,12,4,0.43393193,0.620249064,0.94607806,0.620249064,0.989439336,0.620249064,0.881511765,1.081795781,0.977804845
1.117805524,12,4,0.388075931,0.689165627,0.975271711,0.689165627,0.966537465,0.689165627,0.89845957,1.201995312,1
1.229586077,12,4,0.299427828,0.75808219,0.99999992,0.75808219,0.894961922,0.75808219,0.838389528,1.322194843,0.878702591
1.453147181,12,4,0.128264052,0.895915315,0.905806222,0.895915315,0.84493192,0.895915315,0.682996556,1.562593906,0.749349486
1.676708286,12,4,-0.20422721,1.033748441,0.695236767,1.033748441,0.658614208,1.033748441,0.440659255,1.802992968,0.491651977
1.900269391,12,4,-0.300150259,1.171581566,0.511007205,1.171581566,0.532883149,1.171581566,0.265174459,2.043392031,0.285686498
2.123830496,12,4,-0.46911402,1.309414692,0.318633184,1.309414692,0.380852297,1.309414692,0.077951304,2.283791093,0.151235298
2.347391601,12,4,-0.575874444,1.447247817,0.266240946,1.447247817,0.255787529,1.447247817,0.040800368,2.524190156,0.091743656
2.570952706,12,4,-0.623629055,1.585080943,0.136877451,1.585080943,0.153081527,1.585080943,0.0201009,2.764589218,0.038432225
2.738623534,12,4,-0.613473278,1.688455787,0.132687846,1.688455787,0.130062477,1.688455787,0.009852181,2.944888515,0.033379704
